Order ID,Order Item ID,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Warehouse Inventory,Inventory Cost Per Unit,Order Date,Shipment Date
13713,79608,3,Golf,Girls' Apparel,TYR Boys' Team Digi Jammer,8963,North America,South of  USA,USA,USA,Standard Class,4,120,0.1,94,14,2.03652,2022-04-10,2022-04-14
13714,1159,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5359,LATAM,Central America,Guatemala,USA,Standard Class,4,50,0.03,125,470,1.80975,2022-04-10,2022-04-14
13715,79615,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1917,North America,West of USA,USA,USA,Standard Class,4,250,0.17,125,470,1.80975,2022-04-10,2022-04-12
13716,79616,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1917,North America,West of USA,USA,USA,Standard Class,4,150,0.09,125,470,1.80975,2022-04-10,2022-04-30
13717,38077,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3535,Europe,Western Europe,France,USA,Standard Class,4,160,0.2,97,367,0.14551,2022-04-10,2022-04-13
13718,79965,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10359,North America,South of  USA,USA,USA,Standard Class,4,130,0.02,65,233,2.04171,2022-04-10,2022-04-13
13719,79622,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,915,North America,West of USA,USA,USA,Standard Class,4,200,0.03,100,9,0.53641,2022-04-10,2022-04-14
13720,79621,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,915,North America,West of USA,USA,USA,Standard Class,4,300,0.18,150,42,1.75277,2022-04-10,2022-04-14
13721,79631,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11403,North America,West of USA,USA,USA,Standard Class,4,100,0.17,125,156,0.87258,2022-04-10,2021-10-15
13722,79629,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11403,North America,West of USA,USA,USA,Standard Class,4,300,0.16,150,42,1.75277,2022-04-10,2022-04-16
13723,79628,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11403,North America,West of USA,USA,USA,Standard Class,4,200,0.02,100,9,0.53641,2022-04-10,2022-04-16
13724,79627,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11403,North America,West of USA,USA,USA,Standard Class,4,400,0.17,200,154,0.36175,2022-04-10,2022-03-03
13725,79634,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8452,North America,West of USA,USA,USA,Standard Class,4,60,0.09,147,481,2.29265,2022-04-10,2022-04-12
13726,79633,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8452,North America,West of USA,USA,USA,Standard Class,4,50,0.18,125,470,1.80975,2022-04-10,2022-04-12
13727,79635,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,8452,North America,West of USA,USA,USA,Standard Class,4,300,0.15,150,42,1.75277,2022-04-10,2022-04-12
13728,79641,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10150,North America,East of USA,USA,Puerto Rico,Standard Class,4,120,0.04,147,481,2.29265,2022-04-10,2022-04-14
13729,79645,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4297,North America,West of USA,USA,Puerto Rico,Standard Class,4,120,0.03,147,481,2.29265,2022-04-10,2022-04-12
13730,24807,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6056,LATAM,Central America,El Salvador,USA,Standard Class,4,200,0.16,97,367,0.14551,2022-04-10,2022-04-12
13731,79658,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9312,North America,US Center,USA,USA,First Class,1,100,0.01,125,470,1.80975,2022-04-10,2022-04-12
13732,79656,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9312,North America,US Center,USA,USA,First Class,1,100,0.16,125,156,0.87258,2022-04-10,2022-04-12
13733,79661,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1143,North America,US Center,USA,Puerto Rico,First Class,1,200,  -  ,100,9,0.53641,2022-04-10,2022-04-12
13734,79660,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1143,North America,US Center,USA,Puerto Rico,First Class,1,400,0.15,200,154,0.36175,2022-04-10,2022-04-12
13735,79665,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9391,North America,West of USA,USA,USA,Second Class,2,50,0.17,125,470,1.80975,2022-04-10,2022-04-14
13736,79671,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9687,North America,West of USA,USA,USA,First Class,1,250,0.15,125,470,1.80975,2022-04-10,2021-06-13
13737,79672,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9687,North America,West of USA,USA,USA,First Class,1,300,0.13,147,481,2.29265,2022-04-10,2022-04-12
13738,68216,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3764,Pacific Asia,Oceania,Australia,USA,Second Class,2,160,0.1,97,367,0.14551,2022-04-10,2022-04-12
13739,79679,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7944,North America,South of  USA,USA,Puerto Rico,Second Class,2,250,0.13,125,470,1.80975,2022-04-10,2022-04-14
13740,79680,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7944,North America,South of  USA,USA,Puerto Rico,Second Class,2,200,0.15,125,156,0.87258,2022-04-10,2022-04-14
13741,79682,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7944,North America,South of  USA,USA,Puerto Rico,Second Class,2,180,0.2,147,481,2.29265,2022-04-10,2022-04-14
13742,79678,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7944,North America,South of  USA,USA,Puerto Rico,Second Class,2,130,0.2,65,233,2.04171,2022-04-10,2022-04-14
13743,79681,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7944,North America,South of  USA,USA,Puerto Rico,Second Class,2,50,0.16,125,470,1.80975,2022-04-10,2022-04-14
13744,79684,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2139,North America,West of USA,USA,USA,Second Class,2,50,0.15,125,470,1.80975,2022-04-10,2022-04-16
13745,79685,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5216,North America,West of USA,USA,Puerto Rico,Standard Class,4,500,0.01,245,343,1.52666,2022-04-10,2022-04-14
13746,129891,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6785,LATAM,Central America,Mexico,Puerto Rico,Same Day,3,100,0.01,245,343,1.52666,2022-04-10,2022-04-14
13747,79693,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11504,North America,West of USA,USA,Puerto Rico,Same Day,3,130,0.17,65,233,2.04171,2022-04-10,2022-04-11
13748,79694,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11504,North America,West of USA,USA,Puerto Rico,Same Day,3,200,0.12,125,156,0.87258,2022-04-10,2022-04-11
13749,79702,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11040,North America,East of USA,USA,USA,First Class,1,200,0.01,97,367,0.14551,2022-04-10,2022-04-12
13750,79703,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11040,North America,East of USA,USA,USA,First Class,1,130,0.12,65,233,2.04171,2022-04-10,2022-04-12
13751,79704,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9775,North America,East of USA,USA,USA,Second Class,2,300,0.09,150,42,1.75277,2022-04-10,2022-04-12
13752,129584,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9837,LATAM,Central America,El Salvador,USA,Standard Class,4,300,0.15,150,42,1.75277,2022-04-10,2022-04-13
13753,79710,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,338,North America,East of USA,USA,Puerto Rico,Standard Class,4,130,0.1,65,233,2.04171,2022-04-10,2022-04-14
13754,79709,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,338,North America,East of USA,USA,Puerto Rico,Standard Class,4,150,0.2,125,156,0.87258,2022-04-10,2022-01-18
13755,79708,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,338,North America,East of USA,USA,Puerto Rico,Standard Class,4,150,0.25,125,156,0.87258,2022-04-10,2022-01-19
13756,79715,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10211,North America,South of  USA,USA,Puerto Rico,Standard Class,4,130,0.07,65,233,2.04171,2022-04-10,2022-04-12
13757,79713,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10211,North America,South of  USA,USA,Puerto Rico,Standard Class,4,130,0.09,65,233,2.04171,2022-04-10,2022-04-12
13758,79720,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,8055,North America,South of  USA,USA,USA,Second Class,2,200,0.17,100,9,0.53641,2022-04-10,2022-04-14
13759,79721,2,Outdoors,Accessories,Team Golf New England Patriots Putter Grip,8055,North America,South of  USA,USA,USA,Second Class,2,50,0.13,55,10,2.01338,2022-04-10,2022-04-14
13760,79718,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8055,North America,South of  USA,USA,USA,Second Class,2,240,  -  ,147,481,2.29265,2022-04-10,2022-04-14
13761,79726,5,Outdoors,Accessories,Team Golf Pittsburgh Steelers Putter Grip,7060,North America,East of USA,USA,Puerto Rico,Second Class,2,125,0.03,55,24,1.67018,2022-04-10,2022-04-16
13762,82655,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,655,North America,South of  USA,USA,Puerto Rico,First Class,1,240,0.16,147,481,2.29265,2022-04-10,2021-01-13
13763,79727,1,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,7060,North America,East of USA,USA,Puerto Rico,Second Class,2,52,0.1,100,4,0.14576,2022-04-10,2022-04-16
13764,79725,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7060,North America,East of USA,USA,Puerto Rico,Second Class,2,50,0.12,125,470,1.80975,2022-04-10,2022-04-16
13765,79732,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8681,North America,East of USA,USA,USA,Standard Class,4,300,0.01,245,343,1.52666,2022-04-10,2022-04-12
13766,79730,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8681,North America,East of USA,USA,USA,Standard Class,4,50,0.1,125,156,0.87258,2022-04-10,2022-04-12
13767,79734,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3065,North America,US Center,USA,Puerto Rico,Standard Class,4,120,  -  ,147,481,2.29265,2022-04-10,2022-04-14
13768,79745,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6788,North America,East of USA,USA,USA,Standard Class,4,400,0.09,200,154,0.36175,2022-04-10,2022-04-12
13769,79743,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6788,North America,East of USA,USA,USA,Standard Class,4,130,0.03,65,233,2.04171,2022-04-10,2022-04-12
13770,69099,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5441,Pacific Asia,Oceania,Australia,Puerto Rico,Standard Class,4,120,0.05,147,481,2.29265,2022-04-10,2022-03-11
13771,83064,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10130,North America,East of USA,USA,USA,Standard Class,4,250,0.02,125,156,0.87258,2022-04-10,2022-04-12
13772,79763,3,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,3260,North America,East of USA,USA,Puerto Rico,First Class,1,54,0.07,42,6,0.54874,2022-04-10,2022-04-12
13773,79761,2,Outdoors,Accessories,Team Golf St. Louis Cardinals Putter Grip,3260,North America,East of USA,USA,Puerto Rico,First Class,1,50,0.09,55,5,0.11145,2022-04-10,2022-04-12
13774,79769,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,124,North America,US Center,USA,Puerto Rico,Standard Class,4,300,0.05,150,42,1.75277,2022-04-10,2022-04-14
13775,79774,5,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,5951,North America,US Center,USA,USA,Same Day,3,75,0.18,36,4,0.37563,2022-04-10,2021-03-27
13776,32572,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2106,Europe,Western Europe,France,USA,Same Day,3,50,0.02,125,156,0.87258,2022-04-10,2022-04-14
13777,93649,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,213,North America,South of  USA,USA,USA,Standard Class,4,160,0.2,97,367,0.14551,2022-04-10,2022-04-14
13778,79781,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2613,North America,East of USA,USA,USA,Second Class,2,200,0.04,245,343,1.52666,2022-04-10,2021-12-04
13779,79787,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2738,North America,West of USA,USA,USA,Standard Class,4,240,0.2,147,481,2.29265,2022-04-11,2022-04-17
13780,79794,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4689,North America,West of USA,USA,USA,Standard Class,4,60,0.01,147,481,2.29265,2022-04-11,2022-04-15
13781,79795,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4689,North America,West of USA,USA,USA,Standard Class,4,400,0.02,200,154,0.36175,2022-04-11,2022-04-15
13782,79810,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5378,North America,South of  USA,USA,Puerto Rico,Standard Class,4,300,0.07,147,481,2.29265,2022-04-11,2022-04-13
13783,79808,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5378,North America,South of  USA,USA,Puerto Rico,Standard Class,4,240,0.18,147,481,2.29265,2022-04-11,2022-03-31
13784,79809,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5378,North America,South of  USA,USA,Puerto Rico,Standard Class,4,200,0.03,245,343,1.52666,2022-04-11,2022-04-13
13785,11491,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,418,LATAM,Central America,Nicaragua,USA,Standard Class,4,200,0.13,100,9,0.53641,2022-04-11,2022-04-15
13786,79815,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10099,North America,West of USA,USA,Puerto Rico,Standard Class,4,80,0.07,97,367,0.14551,2022-04-11,2022-04-17
13787,79816,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10099,North America,West of USA,USA,Puerto Rico,Standard Class,4,500,0.25,245,343,1.52666,2022-04-11,2023-01-31
13788,79817,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10099,North America,West of USA,USA,Puerto Rico,Standard Class,4,120,0.18,147,481,2.29265,2022-04-11,2022-04-17
13789,79821,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4700,North America,West of USA,USA,USA,Standard Class,4,50,0.03,125,156,0.87258,2022-04-11,2022-04-13
13790,79819,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4700,North America,West of USA,USA,USA,Standard Class,4,500,0.2,245,343,1.52666,2022-04-11,2022-03-05
13791,79830,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3291,North America,West of USA,USA,Puerto Rico,Same Day,3,300,0.01,150,42,1.75277,2022-04-11,2022-09-21
13792,79841,5,Outdoors,Golf Gloves,Bag Boy Beverage Holder,6873,North America,East of USA,USA,USA,Same Day,3,125,0.01,59,8,1.85035,2022-04-11,2022-04-11
13793,43905,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6591,Europe,Western Europe,France,USA,Standard Class,4,200,0.1,97,367,0.14551,2022-04-11,2022-04-11
13794,79840,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6873,North America,East of USA,USA,USA,Same Day,3,250,0.07,125,470,1.80975,2022-04-11,2022-04-11
13795,79839,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,6873,North America,East of USA,USA,USA,Same Day,3,130,0.16,65,233,2.04171,2022-04-11,2022-04-11
13796,79837,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,6873,North America,East of USA,USA,USA,Same Day,3,300,  -  ,150,42,1.75277,2022-04-11,2022-04-11
13797,79844,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7655,North America,West of USA,USA,Puerto Rico,First Class,1,500,0.18,245,343,1.52666,2022-04-11,2021-12-17
13798,79849,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,687,North America,West of USA,USA,USA,Standard Class,4,200,0.02,245,343,1.52666,2022-04-11,2022-04-17
13799,88885,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3995,North America,South of  USA,USA,USA,Standard Class,4,100,0.17,125,156,0.87258,2022-04-11,2022-04-17
13800,79851,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4908,North America,West of USA,USA,USA,Standard Class,4,240,0.17,147,481,2.29265,2022-04-11,2022-04-13
13801,79852,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4908,North America,West of USA,USA,USA,Standard Class,4,130,0.15,65,233,2.04171,2022-04-11,2022-04-13
13802,79853,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4908,North America,West of USA,USA,USA,Standard Class,4,130,0.13,65,233,2.04171,2022-04-11,2022-04-13
13803,79854,5,Outdoors,Trade-In,Glove It Imperial Golf Towel,6755,North America,East of USA,USA,USA,Standard Class,4,80,0.09,28,12,0.48969,2022-04-11,2022-04-15
13804,79855,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6755,North America,East of USA,USA,USA,Standard Class,4,300,0.06,147,481,2.29265,2022-04-11,2022-04-15
13805,79865,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5808,North America,East of USA,USA,USA,Standard Class,4,240,0.16,147,481,2.29265,2022-04-11,2022-04-13
13806,79866,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5808,North America,East of USA,USA,USA,Standard Class,4,200,0.02,100,9,0.53641,2022-04-11,2022-04-13
13807,79872,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4252,North America,East of USA,USA,USA,Standard Class,4,100,0.15,125,470,1.80975,2022-04-11,2022-04-15
13808,79869,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4252,North America,East of USA,USA,USA,Standard Class,4,400,0.17,200,154,0.36175,2022-04-11,2022-04-15
13809,79879,2,Footwear,Fitness Accessories,Under Armour Hustle Storm Medium Duffle Bag,7211,North America,US Center,USA,USA,Second Class,2,70,0.17,66,2,0.94814,2022-04-11,2022-04-17
13810,79880,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2950,North America,US Center,USA,Puerto Rico,Standard Class,4,240,0.15,147,481,2.29265,2022-04-11,2022-04-13
13811,79881,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2950,North America,US Center,USA,Puerto Rico,Standard Class,4,130,0.02,65,233,2.04171,2022-04-11,2022-04-13
13812,79885,3,Outdoors,Golf Apparel,Top Flite Women's 2023 XL Hybrid,3353,North America,US Center,USA,USA,Standard Class,4,60,0.17,47,11,2.10424,2022-04-11,2022-04-15
13813,79883,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3353,North America,US Center,USA,USA,Standard Class,4,130,0.01,65,233,2.04171,2022-04-11,2022-04-15
13814,79893,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7508,North America,South of  USA,USA,Puerto Rico,Standard Class,4,120,0.17,147,481,2.29265,2022-04-11,2022-04-13
13815,79891,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7508,North America,South of  USA,USA,Puerto Rico,Standard Class,4,200,  -  ,100,9,0.53641,2022-04-11,2022-04-13
13816,83211,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,785,North America,South of  USA,USA,Puerto Rico,First Class,1,240,0.16,147,481,2.29265,2022-04-11,2021-01-26
13817,79900,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2093,North America,US Center,USA,USA,Standard Class,4,80,0.05,97,367,0.14551,2022-04-11,2022-04-13
13818,79901,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2093,North America,US Center,USA,USA,Standard Class,4,100,0.13,125,470,1.80975,2022-04-11,2022-04-13
13819,79630,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11403,North America,West of USA,USA,USA,Standard Class,4,130,0.01,65,233,2.04171,2022-04-11,2022-04-07
13820,79498,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8018,North America,US Center,USA,USA,Standard Class,4,400,0.25,200,154,0.36175,2022-04-11,2021-03-25
13821,12000,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,12323,LATAM,South America,Brazil,USA,Standard Class,4,120,  -  ,147,481,2.29265,2022-04-11,2022-04-13
13822,79913,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11768,North America,US Center,USA,USA,Standard Class,4,130,0.16,65,233,2.04171,2022-04-11,2022-04-13
13823,78251,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4610,North America,West of USA,USA,USA,Standard Class,4,300,0.16,150,42,1.75277,2022-04-11,2022-04-15
13824,79921,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,880,North America,US Center,USA,USA,Standard Class,4,120,0.13,147,481,2.29265,2022-04-11,2022-04-15
13825,79920,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,880,North America,US Center,USA,USA,Standard Class,4,300,0.05,147,481,2.29265,2022-04-11,2022-04-15
13826,79926,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5993,North America,US Center,USA,USA,First Class,1,200,0.17,100,9,0.53641,2022-04-11,2022-04-13
13827,83018,1,Golf,Girls' Apparel,Nike Men's Deutschland Weltmeister Winners Bl,524,North America,East of USA,USA,USA,Second Class,2,30,0.01,71,20,0.25823,2022-04-11,2022-04-13
